"datasetID","site","unique","taxa","propTrans","dId_site","elev.point","elev.mean","elev.var","Lon","Lat","optional","meanAbundance"
208,"CF",16048,"Invertebrate",0.538461538461538,"208_CF",269.939833284226,265.518961672028,460.194596428574,1727.74016758275,-89.4300377726684,TRUE,120.166666666667
208,"DF",16051,"Invertebrate",0.5,"208_DF",269.939833284226,265.518961672028,460.194596428574,1727.74016758275,-89.4300377726684,TRUE,106.285714285714
208,"SF",16053,"Invertebrate",0.416666666666667,"208_SF",269.939833284226,265.518961672028,460.194596428574,1727.74016758275,-89.4300377726684,TRUE,105.833333333333
208,"T1",16050,"Invertebrate",0.411764705882353,"208_T1",269.939833284226,265.518961672028,460.194596428574,1727.74016758275,-89.4300377726684,TRUE,180.909090909091
208,"T2",16055,"Invertebrate",0.25,"208_T2",269.939833284226,265.518961672028,460.194596428574,1727.74016758275,-89.4300377726684,TRUE,228.6
208,"T3",16054,"Invertebrate",0.411764705882353,"208_T3",269.939833284226,265.518961672028,460.194596428574,1727.74016758275,-89.4300377726684,TRUE,185.555555555556
208,"T4",16052,"Invertebrate",0.384615384615385,"208_T4",269.939833284226,265.518961672028,460.194596428574,1727.74016758275,-89.4300377726684,TRUE,173
208,"T5",16057,"Invertebrate",0.526315789473684,"208_T5",269.939833284226,265.518961672028,460.194596428574,1727.74016758275,-89.4300377726684,TRUE,154.714285714286
208,"T6",16056,"Invertebrate",0.5,"208_T6",269.939833284226,265.518961672028,460.194596428574,1727.74016758275,-89.4300377726684,TRUE,184.846153846154
208,"T7",16049,"Invertebrate",0.473684210526316,"208_T7",269.939833284226,265.518961672028,460.194596428574,1727.74016758275,-89.4300377726684,TRUE,186.727272727273
213,"e1q1-1",16089,"Plant",0.739130434782609,"213_e1q1-1",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,77.7894736842105
213,"e1q1-2",16062,"Plant",0.777777777777778,"213_e1q1-2",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,75.5405405405405
213,"e1q1-3",16066,"Plant",0.75,"213_e1q1-3",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,71.2820512820513
213,"e1q1a-1",16081,"Plant",0.785714285714286,"213_e1q1a-1",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,76.75
213,"e1q1a-2",16064,"Plant",0.733333333333333,"213_e1q1a-2",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,71.9
213,"e1q1a-3",16083,"Plant",0.789473684210526,"213_e1q1a-3",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,84.025641025641
213,"e1q2-1",16075,"Plant",0.730769230769231,"213_e1q2-1",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,69.1034482758621
213,"e1q2-2",16096,"Plant",0.75,"213_e1q2-2",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,61.0333333333333
213,"e1q2-3",16097,"Plant",0.793103448275862,"213_e1q2-3",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,68.8666666666667
213,"e1q2-4",16087,"Plant",0.588235294117647,"213_e1q2-4",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,69.7333333333333
213,"e1q2-5",16088,"Plant",0.7,"213_e1q2-5",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,76.8666666666667
213,"e1q2-6",16065,"Plant",0.84,"213_e1q2-6",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,52.5
213,"e1q2-7",16070,"Plant",0.7,"213_e1q2-7",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,65.1071428571429
213,"e1q2-8",16071,"Plant",0.8,"213_e1q2-8",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,53.9666666666667
213,"e1q3-1",16082,"Plant",0.736842105263158,"213_e1q3-1",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,59.7
213,"e1q3-2",16093,"Plant",0.814814814814815,"213_e1q3-2",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,54.2051282051282
213,"e1q3-3",16084,"Plant",0.758620689655172,"213_e1q3-3",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,69.6
213,"e1q3a-1",16085,"Plant",0.666666666666667,"213_e1q3a-1",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,49.6666666666667
213,"e1q3a-2",16108,"Plant",0.578947368421053,"213_e1q3a-2",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,63.8108108108108
213,"e1q3a-3",16106,"Plant",0.681818181818182,"213_e1q3a-3",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,62.4210526315789
213,"e1q4-1",16107,"Plant",0.58,"213_e1q4-1",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,109.526315789474
213,"e1q4-2",16100,"Plant",0.638888888888889,"213_e1q4-2",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,76.7894736842105
213,"e1q4a-1",16078,"Plant",0.522727272727273,"213_e1q4a-1",623.802955897261,623.28343334858,1877.64433146448,640.557435904455,-686.034129846734,TRUE,78.6578947368421
